0.81472,-5.604493191
0.90579,-0.74018667
0.12699,16.94489897
0.91338,-7.043899402
0.63236,-8.598669068
0.09754,-13.31296896
0.2785,-5.234189434
0.54688,3.111731653
0.95751,-8.38313567
0.96489,-12.12246479
0.15761,-9.769157235
0.97059,-3.422853
0.95717,8.829920753
0.48538,-17.92368273
0.80028,0.414379093
0.14189,-0.07011835
0.42176,7.143520445
0.91574,-7.830180492
0.79221,-7.865233719
0.95949,14.46344706
0.65574,-13.64754259
0.035712,30.11398785
0.84913,4.776217816
0.93399,-1.417139059
0.67874,11.25623494
0.75774,-2.01708801
0.74313,-9.48513778
0.39223,-11.6403569
0.65548,1.475518077
0.17119,-4.659876544
0.70605,16.40181494
0.031833,-1.966982088
0.27692,-16.63465339
0.046171,-3.914790256
0.097132,-4.701339919
0.82346,-11.83714832
0.69483,-7.667543102
0.3171,-17.00387596
0.95022,7.017385538
0.034446,15.37529501
0.43874,9.874520355
0.38156,-12.81111823
0.76552,-1.742939567
0.7952,5.039721731
0.18687,-7.98865515
0.48976,-4.747560484
0.44559,-7.265930092
0.64631,-10.68191982
0.70936,5.441673682
0.75469,1.26679132
0.27603,-10.33758475
0.6797,-4.034250578
0.6551,-7.875689946
0.16261,7.918003703
0.119,-7.628474055
0.49836,-12.34651562
0.95974,-10.95075301
0.34039,2.563389697
0.58527,24.6918755
0.22381,1.964826655
0.75127,-12.54148005
0.2551,-1.428706624
0.50596,13.32627115
0.69908,2.671789085
0.8909,7.877463632
0.95929,7.559815863
0.54722,-7.294850158
0.13862,-14.94640883
0.14929,-5.124780076
0.25751,-20.31980846
0.84072,6.070269495
0.25428,12.64047144
0.81428,-1.15699762
0.24352,0.752101872
0.92926,1.20702186
0.34998,4.827013503
0.1966,-0.220172858
0.25108,-5.828296911
0.61604,0.817790984
0.47329,-7.496560529
0.35166,8.989337349
0.83083,0.030665483
0.58526,31.83623065
0.54972,0.942675379
0.91719,-13.89905194
0.28584,-9.570681237
0.7572,5.278539275
0.75373,4.815932892
0.38045,22.77992688
0.56782,-7.218148588
0.075854,6.418135032
0.05395,6.022746147
0.5308,-5.035906704
0.77917,1.633107268
0.93401,-15.95132676
0.12991,13.26017416
0.56882,19.82100404
0.46939,-9.85593778
0.011902,12.8531497
0.33712,5.300217846
0.16218,16.75490881
0.79428,11.07117144
0.31122,4.220982593
0.52853,2.515644401
0.16565,-5.803911822
0.60198,8.944751642
0.26297,7.945342306
0.65408,4.775902034
0.68921,-0.319982613
0.74815,5.559264188
0.45054,1.756038042
0.083821,0.802338408
0.22898,-2.162191392
0.91334,-22.15996211
0.15238,1.459302438
0.82582,-11.34515563
0.53834,11.83888374
0.99613,-0.075074412
0.078176,3.505187829
0.44268,-6.530955684
0.10665,2.561780862
0.9619,-10.60518294
0.0046342,6.832377057
0.77491,-4.88021852
0.8173,16.42716505
0.86869,-21.29284049
0.084436,-7.586106896
0.39978,7.452882184
0.25987,24.47784102
0.80007,5.210528271
0.43141,2.831325445
0.91065,-3.140911095
0.18185,10.79623618
0.2638,13.89206237
0.14554,-18.08018687
0.13607,1.944075968
0.86929,-15.01914406
0.5797,0.011303255
0.54986,-4.880360869
0.14495,-10.60787268
0.85303,-3.173603696
0.62206,10.08973129
0.35095,-5.006012472
0.51325,-10.12310173
0.40181,-3.004819486
0.075967,-10.69661821
0.23992,-2.013242576
0.12332,-5.37021589
0.18391,-4.688391454
0.23995,-3.884912279
0.41727,13.5235019
0.049654,2.354344519
0.90272,-4.751832784
0.94479,-1.506515801
0.49086,4.785505996
0.48925,-2.343386259
0.33772,-4.851550028
0.90005,-12.34928359
0.36925,1.173496384
0.1112,-9.451328239
0.78025,-9.128703202
0.38974,1.516250016
0.24169,7.805528494
0.40391,-15.25751388
0.096455,-12.36276184
0.13197,-18.33404814
0.94205,-0.170296651
0.95613,8.8690132
0.57521,-9.906888067
0.05978,-5.35782287
0.23478,-5.986231765
0.35316,8.765647982
0.82119,-0.827085357
0.015403,-5.343114295
0.043024,18.97419607
0.16899,8.686332468
0.64912,-13.18226518
0.73172,17.13791717
0.64775,-9.434888827
0.45092,5.615946521
0.54701,-2.56014741
0.29632,-7.648232949
0.74469,11.4100205
0.18896,4.841848308
0.68678,-9.86056092
0.18351,4.821569712
0.36848,-5.12362372
0.62562,-3.081630337
0.78023,1.93681661
0.081126,-4.813627943
0.92939,3.386674989
0.77571,11.03827325
0.48679,11.8552492
0.43586,17.93667913
0.44678,14.49396255
0.30635,0.734150799
0.50851,-8.394598378
0.51077,-12.16611249
0.81763,13.32826057
0.79483,11.29263856
0.64432,-6.434505081
0.37861,7.149395567
0.81158,-1.303711084
0.53283,-1.904078912
0.35073,8.493157896
0.939,0.964257277
0.87594,5.35555882
0.55016,11.83098635
0.62248,10.70436761
0.58704,0.134036752
0.20774,-10.43719779
0.30125,8.021387353
0.47092,10.25002594
0.23049,3.651718363
0.84431,0.661440529
0.19476,6.410052947
0.22592,7.738025195
0.17071,-8.368524121
0.22766,9.617959539
0.4357,5.285874968
0.3111,5.93216748
0.92338,8.959966237
0.43021,-8.945218725
0.18482,9.374657724
0.90488,3.671032708
0.97975,3.480293563
0.43887,-7.386773934
0.11112,13.90683168
0.25806,7.378646194
0.40872,6.948796697
0.5949,1.24743465
0.26221,17.60928467
0.60284,6.28039793
0.71122,22.99265054
0.22175,-14.39009065
0.11742,15.24636248
0.29668,8.912450861
0.31878,-17.82293202
0.42417,7.421873567
0.50786,-8.99266747
0.085516,-2.658430043
0.26248,-3.7744076
0.80101,1.684076195
0.02922,6.591881375
0.92885,7.974265787
0.73033,11.97573859
0.48861,-8.34880989
0.57853,-8.072850526
0.23728,-7.754295923
0.45885,-1.751329164
0.96309,-5.959318462
0.54681,-5.95847663
0.52114,-18.10781671
0.23159,-3.731186213
0.4889,-2.102434294
0.62406,-5.09028336
0.67914,-5.276688786
0.39552,-2.193234627
0.36744,-8.047776903
0.98798,2.709195776
0.037739,-1.554421823
0.88517,4.551492979
0.91329,8.69219778
0.79618,-6.691075987
0.098712,-8.619792339
0.26187,1.513034016
0.33536,-10.54148631
0.67973,4.660052019
0.13655,11.0499708
0.72123,10.87336589
0.10676,-14.44886019
0.65376,0.348186417
0.49417,-28.44028582
0.77905,17.12556416
0.71504,-10.0975003
0.90372,-3.078319062
0.89092,-12.9967689
0.33416,-6.151098739
0.69875,8.332693288
0.19781,-10.61510736
0.030541,-0.076525878
0.74407,-5.386999075
0.50002,-4.490192139
0.47992,-6.208098652
0.90472,-10.52510429
0.60987,12.30200846
0.61767,-1.486410323
0.85944,-9.30003887
0.80549,7.161513728
0.57672,-11.00891082
0.18292,-4.738581118
0.23993,18.53260236
0.88651,6.781425927
0.028674,-17.84656784
0.4899,-8.468016956
0.16793,10.80941889
0.97868,0.909787504
0.71269,10.38286258
0.50047,1.026804236
0.47109,-7.110866971
0.059619,7.267380725
0.68197,1.039545717
0.042431,9.116203182
0.071445,1.171294434
0.52165,7.537958348
0.09673,2.655501061
0.81815,3.191036987
0.81755,-20.41035506
0.72244,-9.880725921
0.14987,15.30386098
0.65961,-1.237860452
0.51859,-4.60584502
0.97297,1.78110711
0.64899,7.359135025
0.80033,-8.204971149
0.4538,-19.34598523
0.43239,13.31027783
0.82531,-2.937747979
0.08347,-4.377678093
0.13317,-6.278025237
0.17339,10.68308988
0.39094,7.040218682
0.83138,0.474702148
0.80336,-7.421588854
0.060471,9.807098337
0.39926,4.417680917
0.52688,0.79059793
0.4168,-11.66595769
0.65686,-8.728552119
0.62797,-6.729701206
0.29198,-3.728292079
0.43165,12.82840848
0.015487,-1.817352382
0.98406,16.69070065
0.16717,2.115809025
0.10622,-22.94965393
0.37241,-1.100168329
0.19812,15.20172156
0.48969,10.55502249
0.33949,-9.011647642
0.95163,1.465872126
0.92033,16.77793977
0.052677,10.14723459
0.73786,-0.938402282
0.26912,16.0865114
0.42284,12.05027005
0.54787,-17.95648633
0.94274,-7.143222338
0.41774,-6.175815022
0.98305,3.908824367
0.30145,0.485498212
0.7011,-3.276978824
0.66634,13.01828343
0.53913,-4.884879356
0.69811,14.41762312
0.66653,-3.012039805
0.17813,-25.46068966
0.12801,3.523107605
0.99908,16.41892212
0.17112,0.186759158
0.032601,6.773499281
0.5612,-4.730376739
0.88187,15.58783042
0.66918,-15.43366247
0.19043,8.751417708
0.36892,2.835948707
0.46073,8.220703107
0.98164,1.697378063
0.1564,6.025187607
0.85552,2.758211955
0.64476,2.421358274
0.37627,-1.335023703
0.19092,-1.09258744
0.42825,6.231558984
0.48202,4.120727008
0.12061,-2.955674631
0.58951,-3.35563375
0.22619,-6.952101421
0.38462,1.716192452
0.58299,3.721165345
0.25181,-5.752103298
0.29044,-14.02298928
0.61709,12.17239532
0.26528,-3.210065094
0.82438,-8.76445735
0.98266,1.719823663
0.73025,4.389606499
0.34388,-7.927602048
0.58407,2.677659461
0.10777,-16.24925709
0.90631,-5.035311137
0.87965,-1.901570578
0.81776,-5.886931502
0.26073,-12.95781024
0.59436,-20.33220688
0.022513,-3.880341883
0.42526,18.88642169
